F26Q10000825|202603|606000.00|00|1|359|||||6.375|0.00|||||||||||0.00|||80||||||606000.00|7|CROSSCOUNTRY MORTGAGE, LLC|0.00
F26Q10000831|202602|333000.00|XX|0|360|||||6.375|0.00|||||||||||0.00|||96||||||333000.00|N|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000831|202603|332000.00|00|1|359|||||6.375|0.00|||||||||||0.00|||93||||||332000.00|N|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000843|202602|214000.00|XX|0|360|||||6.625|0.00|||||||||||0.00|||95||||||214000.00|N|GUILD MORTGAGE COMPANY LLC|0.00
F26Q10000843|202603|214000.00|00|1|359|||||6.625|0.00|||||||||||0.00|||93||||||214000.00|N|GUILD MORTGAGE COMPANY LLC|0.00
F26Q10000849|202602|460000.00|XX|0|360|||||6.125|0.00|||||||||||0.00|||80||||||460000.00|7|CROSSCOUNTRY MORTGAGE, LLC|0.00
F26Q10000849|202603|459000.00|00|1|359|||||6.125|0.00|||||||||||0.00|||79||||||459000.00|7|CROSSCOUNTRY MORTGAGE, LLC|0.00
F26Q10000855|202602|260000.00|XX|0|360|||||6.375|0.00|||||||||||0.00|||70||||||260000.00|7|OTHER|0.00
F26Q10000855|202603|260000.00|00|1|359|||||6.375|0.00|||||||||||0.00|||68||||||260000.00|7|OTHER|0.00
F26Q10000871|202602|670000.00|XX|0|360|||||6.115|0.00|||||||||||0.00|||66||||||670000.00|7|CROSSCOUNTRY MORTGAGE, LLC|0.00
F26Q10000871|202603|669000.00|00|1|359|||||6.115|0.00|||||||||||0.00|||65||||||669000.00|7|CROSSCOUNTRY MORTGAGE, LLC|0.00
F26Q10000882|202602|356000.00|XX|0|180|||||5.374|0.00|||||||||||0.00|||78||||||356000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000882|202603|354000.00|00|1|179|||||5.374|0.00|||||||||||0.00|||77||||||354000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000883|202602|675000.00|XX|0|360|||||6.500|0.00|||||||||||0.00|||75||||||675000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000883|202603|674000.00|00|1|359|||||6.500|0.00|||||||||||0.00|||80||||||674000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000884|202602|700000.00|XX|0|360|||||6.375|0.00|||||||||||0.00|||76||||||700000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000884|202603|699000.00|00|1|359|||||6.375|0.00|||||||||||0.00|||75||||||699000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000885|202602|344000.00|XX|0|240|||||5.500|0.00|||||||||||0.00|||90||||||344000.00|7|OTHER|0.00
F26Q10000885|202603|139000.00|00|1|239|||||5.500|0.00|||||||||||0.00|||31||||||139000.00|7|OTHER|0.00
F26Q10000912|202602|201000.00|XX|0|360|||||6.125|0.00|||||||||||0.00|||89||||||201000.00|7|OTHER|0.00
F26Q10000912|202603|201000.00|00|1|359|||||6.125|0.00|||||||||||0.00|||84||||||201000.00|7|OTHER|0.00
F26Q10000916|202602|538000.00|XX|0|360|||||5.950|0.00|||||||||||0.00|||90||||||538000.00|N|OTHER|0.00
F26Q10000916|202603|537000.00|00|1|359|||||5.950|0.00|||||||||||0.00|||88||||||537000.00|N|OTHER|0.00
F26Q10000919|202602|389000.00|XX|0|360|||||6.250|0.00|||||||||||0.00|||76||||||389000.00|7|GUILD MORTGAGE COMPANY LLC|0.00
F26Q10000919|202603|389000.00|00|1|359|||||6.250|0.00|||||||||||0.00|||75||||||389000.00|7|GUILD MORTGAGE COMPANY LLC|0.00
F26Q10000928|202602|741000.00|XX|0|360|||||6.250|0.00|||||||||||0.00|||101||||||741000.00|N|OTHER|0.00
F26Q10000928|202603|741000.00|00|1|359|||||6.250|0.00|||||||||||0.00|||90||||||741000.00|N|OTHER|0.00
F26Q10000945|202602|250000.00|XX|0|360|||||6.250|0.00|||||||||||0.00|||51||||||250000.00|7|OTHER|0.00
F26Q10000945|202603|250000.00|00|1|359|||||6.250|0.00|||||||||||0.00|||50||||||250000.00|7|OTHER|0.00
F26Q10000959|202602|120000.00|XX|0|360|||||5.750|0.00|||||||||||0.00|||80||||||120000.00|7|OTHER|0.00
F26Q10000959|202603|120000.00|00|1|359|||||5.750|0.00|||||||||||0.00|||79||||||120000.00|7|OTHER|0.00
F26Q10000994|202602|314000.00|XX|0|240|||||5.997|0.00|||||||||||0.00|||80||||||314000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000994|202603|313000.00|00|1|239|||||5.997|0.00|||||||||||0.00|||80||||||313000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000995|202602|564000.00|XX|0|240|||||6.124|0.00|||||||||||0.00|||93||||||564000.00|N|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000995|202603|563000.00|00|1|239|||||6.124|0.00|||||||||||0.00|||91||||||563000.00|N|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10001003|202602|417000.00|XX|0|360|||||6.625|0.00|||||||||||0.00|||82||||||417000.00|7|TH MSR HOLDINGS LLC|0.00
F26Q10001003|202603|417000.00|00|1|359|||||6.625|0.00|||||||||||0.00|||80||||||417000.00|7|TH MSR HOLDINGS LLC|0.00
F26Q10001004|202602|610000.00|XX|0|240|||||5.725|0.00|||||||||||0.00|||68||||||610000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10001004|202603|604000.00|00|1|239|||||5.725|0.00|||||||||||0.00|||66||||||604000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10001029|202602|270000.00|XX|0|360|||||6.750|0.00|||||||||||0.00|||92||||||270000.00|N|OTHER|0.00
F26Q10001029|202603|270000.00|00|1|359|||||6.750|0.00|||||||||||0.00|||89||||||270000.00|N|OTHER|0.00
F26Q10001039|202602|650000.00|XX|0|360|||||6.624|0.00|||||||||||0.00|||63||||||650000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10001039|202603|649000.00|00|1|359|||||6.624|0.00|||||||||||0.00|||61||||||649000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10001047|202602|523000.00|XX|0|360|||||5.990|0.00|||||||||||0.00|||90||||||523000.00|N|PENNYMAC LOAN SERVICES, LLC|0.00
F26Q10001047|202603|522000.00|00|1|359|||||5.990|0.00|||||||||||0.00|||88||||||522000.00|N|PENNYMAC LOAN SERVICES, LLC|0.00
F26Q10001053|202602|475000.00|XX|0|360|||||6.375|0.00|||||||||||0.00|||62||||||475000.00|7|OTHER|0.00
F26Q10001053|202603|475000.00|00|1|359|||||6.375|0.00|||||||||||0.00|||61||||||475000.00|7|OTHER|0.00
F26Q10001071|202602|441000.00|XX|0|360|||||5.990|0.00|||||||||||0.00|||92||||||441000.00|N|OTHER|0.00
F26Q10001071|202603|440000.00|00|1|359|||||5.990|0.00|||||||||||0.00|||92||||||440000.00|N|OTHER|0.00
F26Q10001077|202602|293000.00|XX|0|360|||||5.500|0.00|||||||||||0.00|||77||||||293000.00|7|OTHER|0.00
F26Q10001077|202603|293000.00|00|1|359|||||5.500|0.00|||||||||||0.00|||76||||||293000.00|7|OTHER|0.00
F26Q10001078|202602|563000.00|XX|0|360|||||5.990|0.00|||||||||||0.00|||92||||||563000.00|N|OTHER|0.00
F26Q10001078|202603|562000.00|00|1|359|||||5.990|0.00|||||||||||0.00|||92||||||562000.00|N|OTHER|0.00
F26Q10001099|202601|365000.00|XX|0|360|||||5.969|0.00|||||||||||0.00|||65||||||365000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10001099|202602|364000.00|00|1|359|||||5.969|0.00|||||||||||0.00|||66||||||364000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
